time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.875	1100.000	6396.01	nan	nan	4.5	1100	1100	nan	1015.95	809.143	6396.01	4421.49	0	0	0.0205761	0.979424	0.231824	0.474966	0.288066	0.00514403	1	0	0
0.876	1100.000	7522.84	nan	nan	4.5	1100	1100	nan	1015.99	809.16	7522.84	4420.9	0	0	0.00925926	0.990741	0.237311	0.491084	0.262689	0.00891632	1	0	0
0.877	1100.000	7278.86	nan	nan	4.5	1100	1100	nan	1015.97	809.16	7278.86	4420.95	0	0	0.0205761	0.979424	0.229081	0.477709	0.284636	0.00857339	1	0	0
0.878	1100.000	8092.58	nan	nan	4.5	1100	1100	nan	1016.01	809.162	8092.58	4420.78	0	0	0.0195473	0.980453	0.229767	0.477023	0.283951	0.00925926	1	0	0
0.879	1100.000	8210.25	nan	nan	4.5	1100	1100	nan	1016.02	809.158	8210.25	4420.86	0	0	0.00514403	0.994856	0.227023	0.475652	0.286694	0.010631	1	0	0
0.88	1100.000	7219.27	nan	nan	4.5	1100	1100	nan	1015.99	809.149	7219.27	4421.24	0	0	0.0123457	0.987654	0.229081	0.469822	0.293896	0.00720165	1	0	0
0.881	1100.000	8170.32	nan	nan	4.5	1100	1100	nan	1016.02	809.156	8170.32	4420.93	0	0	0.0164609	0.983539	0.222222	0.479424	0.290809	0.00754458	1	0	0
0.882	1100.000	8360.42	nan	nan	4.5	1100	1100	nan	1016.04	809.146	8360.42	4421.16	0	0	0.0102881	0.989712	0.228395	0.480453	0.279492	0.0116598	1	0	0
0.883	1100.000	7810.26	nan	nan	4.5	1100	1100	nan	1016.01	809.151	7810.26	4421.11	0	0	0.00617284	0.993827	0.226337	0.483882	0.280864	0.00891632	1	0	0
0.884	1100.000	7551.28	nan	nan	4.5	1100	1100	nan	1015.98	809.164	7551.28	4420.81	0	0	0.0123457	0.987654	0.225652	0.481481	0.286351	0.00651578	1	0	0
0.885	1100.000	8729.59	nan	nan	4.5	1100	1100	nan	1016.03	809.173	8729.59	4420.43	0	0	0.0154321	0.984568	0.220165	0.487311	0.28155	0.0109739	1	0	0
0.886	1100.000	7630.12	nan	nan	4.5	1100	1100	nan	1015.99	809.165	7630.12	4420.78	0	0	0.0257202	0.97428	0.221536	0.490741	0.28155	0.00617284	1	0	0
0.887	1100.000	7396.7	nan	nan	4.5	1100	1100	nan	1015.98	809.156	7396.7	4421.02	0	0	0.0195473	0.980453	0.222222	0.492798	0.278121	0.00685871	1	0	0
0.888	1100.000	7315.41	nan	nan	4.5	1100	1100	nan	1016	809.14	7315.41	4421.45	0	0	0.0185185	0.981481	0.226337	0.480796	0.285665	0.00720165	1	0	0
0.889	1100.000	7621.88	nan	nan	4.5	1100	1100	nan	1016	809.154	7621.88	4421.05	0	0	0.0144033	0.985597	0.231139	0.479424	0.280178	0.00925926	1	0	0
0.89	1100.000	8180.44	nan	nan	4.5	1100	1100	nan	1016.03	809.153	8180.44	4421.01	0	0	0.0185185	0.981481	0.22428	0.479767	0.286008	0.00994513	1	0	0
0.891	1100.000	8111.07	nan	nan	4.5	1100	1100	nan	1016	809.168	8111.07	4420.63	0	0	0.0144033	0.985597	0.22428	0.474623	0.290466	0.010631	1	0	0
0.892	1100.000	7131.47	nan	nan	4.5	1100	1100	nan	1015.97	809.156	7131.47	4421.06	0	0	0.0174897	0.98251	0.216735	0.489369	0.287723	0.00617284	1	0	0
0.893	1100.000	7964.92	nan	nan	4.5	1100	1100	nan	1016.01	809.161	7964.92	4420.84	0	0	0.0144033	0.985597	0.217421	0.479424	0.29321	0.00994513	1	0	0
0.894	1100.000	7066.47	nan	nan	4.5	1100	1100	nan	1015.98	809.146	7066.47	4421.32	0	0	0.0113169	0.988683	0.214678	0.497257	0.281893	0.00617284	1	0	0
0.895	1100.000	7314.1	nan	nan	4.5	1100	1100	nan	1016.01	809.133	7314.1	4421.63	0	0	0.0133745	0.986626	0.216735	0.494856	0.279492	0.00891632	1	0	0
0.896	1100.000	6899.75	nan	nan	4.5	1100	1100	nan	1015.99	809.134	6899.75	4421.67	0	0	0.0123457	0.987654	0.218793	0.494856	0.277092	0.00925926	1	0	0
0.897	1100.000	7535.08	nan	nan	4.5	1100	1100	nan	1015.99	809.154	7535.08	4421.07	0	0	0.0123457	0.987654	0.222222	0.480796	0.288752	0.00823045	1	0	0
0.898	1100.000	6928.41	nan	nan	4.5	1100	1100	nan	1015.99	809.137	6928.41	4421.57	0	0	0.0205761	0.979424	0.218793	0.48251	0.289438	0.00925926	1	0	0
0.899	1100.000	6705.7	nan	nan	4.5	1100	1100	nan	1015.96	809.148	6705.7	4421.32	0	0	0.0133745	0.986626	0.218793	0.487654	0.284636	0.00891632	1	0	0
0.9	1100.000	7001.34	nan	nan	4.5	1100	1100	nan	1015.97	809.15	7001.34	4421.23	0	0	0.0226337	0.977366	0.22085	0.505144	0.263374	0.010631	1	0	0
0.901	1100.000	6767.83	nan	nan	4.5	1100	1100	nan	1015.97	809.142	6767.83	4421.48	0	0	0.00925926	0.990741	0.227023	0.492798	0.271262	0.00891632	1	0	0
0.902	1100.000	5942.5	nan	nan	4.5	1100	1100	nan	1015.94	809.141	5942.5	4421.59	0	0	0.0205761	0.979424	0.231824	0.48251	0.27915	0.00651578	1	0	0
0.903	1100.000	5749.98	nan	nan	4.5	1100	1100	nan	1015.94	809.133	5749.98	4421.83	0	0	0.0123457	0.987654	0.228395	0.491084	0.272977	0.00754458	1	0	0
0.904	1100.000	6852.93	nan	nan	4.5	1100	1100	nan	1015.97	809.148	6852.93	4421.29	0	0	0.0195473	0.980453	0.229081	0.478052	0.281207	0.0116598	1	0	0
0.905	1100.000	6638.66	nan	nan	4.5	1100	1100	nan	1015.96	809.146	6638.66	4421.39	0	0	0.0185185	0.981481	0.23251	0.483539	0.274348	0.00960219	1	0	0
0.906	1100.000	6886.32	nan	nan	4.5	1100	1100	nan	1015.97	809.152	6886.32	4421.21	0	0	0.0205761	0.979424	0.231139	0.479424	0.282236	0.00720165	1	0	0
0.907	1100.000	7106.84	nan	nan	4.5	1100	1100	nan	1015.98	809.149	7106.84	4421.25	0	0	0.0236626	0.976337	0.227709	0.473937	0.289781	0.00857339	1	0	0
0.908	1100.000	7136.59	nan	nan	4.5	1100	1100	nan	1015.97	809.156	7136.59	4421.05	0	0	0.00925926	0.990741	0.230453	0.47085	0.290123	0.00857339	1	0	0
0.909	1100.000	7174.51	nan	nan	4.5	1100	1100	nan	1015.96	809.167	7174.51	4420.78	0	0	0.0164609	0.983539	0.233196	0.478052	0.280864	0.00788752	1	0	0
0.91	1100.000	7828.88	nan	nan	4.5	1100	1100	nan	1016	809.159	7828.88	4420.9	0	0	0.0144033	0.985597	0.229081	0.482853	0.277435	0.010631	1	0	0
0.911	1100.000	7295.54	nan	nan	4.5	1100	1100	nan	1015.98	809.158	7295.54	4420.98	0	0	0.0133745	0.986626	0.238683	0.47085	0.284636	0.0058299	1	0	0
0.912	1100.000	9507.97	nan	nan	4.5	1100	1100	nan	1016.06	809.177	9507.97	4420.22	0	0	0.0195473	0.980453	0.234568	0.475309	0.279835	0.0102881	1	0	0
0.913	1100.000	7966.46	nan	nan	4.5	1100	1100	nan	1016.02	809.15	7966.46	4421.11	0	0	0.0144033	0.985597	0.221536	0.489712	0.279492	0.00925926	1	0	0
0.914	1100.000	7197.31	nan	nan	4.5	1100	1100	nan	1015.99	809.144	7197.31	4421.37	0	0	0.0226337	0.977366	0.227023	0.479767	0.284294	0.00891632	1	0	0
0.915	1100.000	7068.49	nan	nan	4.5	1100	1100	nan	1015.98	809.15	7068.49	4421.22	0	0	0.0205761	0.979424	0.225652	0.482853	0.284636	0.00685871	1	0	0
0.916	1100.000	6341.84	nan	nan	4.5	1100	1100	nan	1015.96	809.138	6341.84	4421.62	0	0	0.0164609	0.983539	0.231139	0.48594	0.275377	0.00754458	1	0	0
0.917	1100.000	6974.57	nan	nan	4.5	1100	1100	nan	1015.98	809.148	6974.57	4421.28	0	0	0.0195473	0.980453	0.233196	0.475995	0.280864	0.00994513	1	0	0
0.918	1100.000	5162.35	nan	nan	4.5	1100	1100	nan	1015.91	809.131	5162.35	4421.96	0	0	0.0154321	0.984568	0.231139	0.487311	0.276063	0.00548697	1	0	0
0.919	1100.000	6213.2	nan	nan	4.5	1100	1100	nan	1015.95	809.142	6213.2	4421.53	0	0	0.0257202	0.97428	0.23251	0.478395	0.280521	0.00857339	1	0	0
0.92	1100.000	7023.39	nan	nan	4.5	1100	1100	nan	1015.97	809.156	7023.39	4421.07	0	0	0.0195473	0.980453	0.234568	0.479424	0.277778	0.00823045	1	0	0
0.921	1100.000	6292.74	nan	nan	4.5	1100	1100	nan	1015.95	809.146	6292.74	4421.44	0	0	0.0113169	0.988683	0.225652	0.473937	0.295953	0.00445816	1	0	0
0.922	1100.000	6628.14	nan	nan	4.5	1100	1100	nan	1015.96	809.145	6628.14	4421.42	0	0	0.0195473	0.980453	0.222222	0.484568	0.287037	0.00617284	1	0	0
0.923	1100.000	7084.47	nan	nan	4.5	1100	1100	nan	1015.97	809.153	7084.47	4421.14	0	0	0.0185185	0.981481	0.222908	0.473594	0.295267	0.00823045	1	0	0
0.924	1100.000	7417.41	nan	nan	4.5	1100	1100	nan	1015.98	809.162	7417.41	4420.86	0	0	0.0216049	0.978395	0.222222	0.478395	0.291838	0.00754458	1	0	0
0.925	1100.000	8838.9	nan	nan	4.5	1100	1100	nan	1016.04	809.168	8838.9	4420.54	0	0	0.0133745	0.986626	0.227023	0.474966	0.286351	0.0116598	1	0	0
0.926	1100.000	7576.83	nan	nan	4.5	1100	1100	nan	1015.99	809.16	7576.83	4420.92	0	0	0.0144033	0.985597	0.231139	0.481481	0.279835	0.00754458	1	0	0
0.927	1100.000	7364.64	nan	nan	4.5	1100	1100	nan	1015.98	809.158	7364.64	4420.99	0	0	0.0226337	0.977366	0.231139	0.463649	0.299726	0.00548697	1	0	0
0.928	1100.000	7816.71	nan	nan	4.5	1100	1100	nan	1015.98	809.173	7816.71	4420.53	0	0	0.0133745	0.986626	0.238683	0.468107	0.285322	0.00788752	1	0	0
0.929	1100.000	7638.85	nan	nan	4.5	1100	1100	nan	1015.99	809.16	7638.85	4420.91	0	0	0.0164609	0.983539	0.233882	0.47668	0.280521	0.00891632	1	0	0
0.93	1100.000	7366.81	nan	nan	4.5	1100	1100	nan	1015.99	809.15	7366.81	4421.18	0	0	0.00925926	0.990741	0.225652	0.492112	0.274348	0.00788752	1	0	0
0.931	1100.000	6440.89	nan	nan	4.5	1100	1100	nan	1015.96	809.142	6440.89	4421.5	0	0	0.0133745	0.986626	0.238683	0.46845	0.286694	0.00617284	1	0	0
0.932	1100.000	8340.45	nan	nan	4.5	1100	1100	nan	1016.01	809.169	8340.45	4420.59	0	0	0.0195473	0.980453	0.237311	0.470165	0.281207	0.0113169	1	0	0
0.933	1100.000	7657.82	nan	nan	4.5	1100	1100	nan	1016	809.153	7657.82	4421.07	0	0	0.0226337	0.977366	0.237997	0.474623	0.277092	0.0102881	1	0	0
0.934	1100.000	7266.61	nan	nan	4.5	1100	1100	nan	1015.99	809.149	7266.61	4421.23	0	0	0.0236626	0.976337	0.236626	0.484568	0.271262	0.00754458	1	0	0
0.935	1100.000	7902.17	nan	nan	4.5	1100	1100	nan	1016.01	809.157	7902.17	4420.93	0	0	0.0236626	0.976337	0.231824	0.479767	0.279492	0.00891632	1	0	0
0.936	1100.000	8727.46	nan	nan	4.5	1100	1100	nan	1016.03	809.17	8727.46	4420.5	0	0	0.0113169	0.988683	0.233196	0.483196	0.272977	0.010631	1	0	0
0.937	1100.000	7090.33	nan	nan	4.5	1100	1100	nan	1016	809.136	7090.33	4421.59	0	0	0.0123457	0.987654	0.243484	0.469136	0.278807	0.00857339	1	0	0
0.938	1100.000	7249.17	nan	nan	4.5	1100	1100	nan	1016	809.142	7249.17	4421.4	0	0	0.0164609	0.983539	0.24417	0.483882	0.265432	0.00651578	1	0	0
0.939	1100.000	7715.17	nan	nan	4.5	1100	1100	nan	1016.01	809.147	7715.17	4421.21	0	0	0.0133745	0.986626	0.247599	0.468107	0.276063	0.00823045	1	0	0
0.94	1100.000	7135.34	nan	nan	4.5	1100	1100	nan	1016	809.137	7135.34	4421.55	0	0	0.0144033	0.985597	0.242798	0.471193	0.278464	0.00754458	1	0	0
0.941	1100.000	8570.66	nan	nan	4.5	1100	1100	nan	1016.02	809.17	8570.66	4420.52	0	0	0.0164609	0.983539	0.241427	0.471879	0.275377	0.0113169	1	0	0
0.942	1100.000	7474.44	nan	nan	4.5	1100	1100	nan	1015.99	809.155	7474.44	4421.04	0	0	0.0164609	0.983539	0.240741	0.477023	0.277435	0.0048011	1	0	0
0.943	1100.000	7688.66	nan	nan	4.5	1100	1100	nan	1016	809.159	7688.66	4420.92	0	0	0.0246914	0.975309	0.235254	0.476337	0.277092	0.0113169	1	0	0
0.944	1100.000	7842.06	nan	nan	4.5	1100	1100	nan	1015.99	809.166	7842.06	4420.72	0	0	0.0102881	0.989712	0.23594	0.477023	0.276063	0.0109739	1	0	0
0.945	1100.000	7831.06	nan	nan	4.5	1100	1100	nan	1016	809.163	7831.06	4420.79	0	0	0.0164609	0.983539	0.229081	0.479424	0.282579	0.00891632	1	0	0
0.946	1100.000	8171.36	nan	nan	4.5	1100	1100	nan	1016.02	809.16	8171.36	4420.82	0	0	0.0195473	0.980453	0.222222	0.480796	0.289438	0.00754458	1	0	0
0.947	1100.000	7778.72	nan	nan	4.5	1100	1100	nan	1016	809.159	7778.72	4420.9	0	0	0.0144033	0.985597	0.229767	0.472565	0.289438	0.00823045	1	0	0
0.948	1100.000	8245.72	nan	nan	4.5	1100	1100	nan	1016.02	809.162	8245.72	4420.77	0	0	0.0154321	0.984568	0.236626	0.469479	0.287037	0.00685871	1	0	0
0.949	1100.000	8279.08	nan	nan	4.5	1100	1100	nan	1016	809.175	8279.08	4420.43	0	0	0.0123457	0.987654	0.237311	0.471536	0.282236	0.00891632	1	0	0
0.95	1100.000	8430.86	nan	nan	4.5	1100	1100	nan	1016.02	809.168	8430.86	4420.58	0	0	0.0195473	0.980453	0.229081	0.472908	0.288752	0.00925926	1	0	0
0.951	1100.000	8206.38	nan	nan	4.5	1100	1100	nan	1016	809.172	8206.38	4420.51	0	0	0.0185185	0.981481	0.229767	0.478052	0.283951	0.00823045	1	0	0
0.952	1100.000	8212.92	nan	nan	4.5	1100	1100	nan	1016.01	809.168	8212.92	4420.62	0	0	0.0226337	0.977366	0.22428	0.474623	0.292181	0.00891632	1	0	0
0.953	1100.000	7315.5	nan	nan	4.5	1100	1100	nan	1015.98	809.157	7315.5	4421.02	0	0	0.0154321	0.984568	0.22085	0.485597	0.286351	0.00720165	1	0	0
0.954	1100.000	6497.83	nan	nan	4.5	1100	1100	nan	1015.96	809.146	6497.83	4421.4	0	0	0.0154321	0.984568	0.231824	0.484568	0.278121	0.00548697	1	0	0
0.955	1100.000	7340.15	nan	nan	4.5	1100	1100	nan	1015.98	809.157	7340.15	4421.03	0	0	0.0123457	0.987654	0.23251	0.486626	0.270233	0.010631	1	0	0
0.956	1100.000	6996.32	nan	nan	4.5	1100	1100	nan	1015.96	809.158	6996.32	4421.03	0	0	0.0205761	0.979424	0.227709	0.482853	0.283265	0.00617284	1	0	0
0.957	1100.000	7133.2	nan	nan	4.5	1100	1100	nan	1015.97	809.157	7133.2	4421.04	0	0	0.0133745	0.986626	0.218107	0.486283	0.287037	0.00857339	1	0	0
0.958	1100.000	7224.44	nan	nan	4.5	1100	1100	nan	1015.99	809.145	7224.44	4421.34	0	0	0.0164609	0.983539	0.216735	0.477366	0.296639	0.00925926	1	0	0
0.959	1100.000	8081.57	nan	nan	4.5	1100	1100	nan	1016.01	809.165	8081.57	4420.72	0	0	0.0164609	0.983539	0.221536	0.483882	0.285322	0.00925926	1	0	0
0.96	1100.000	8534.56	nan	nan	4.5	1100	1100	nan	1016.02	809.168	8534.56	4420.59	0	0	0.0154321	0.984568	0.218107	0.491427	0.278464	0.0120027	1	0	0
0.961	1100.000	6885.44	nan	nan	4.5	1100	1100	nan	1015.98	809.145	6885.44	4421.38	0	0	0.0164609	0.983539	0.229767	0.478052	0.284294	0.00788752	1	0	0
0.962	1100.000	6665.84	nan	nan	4.5	1100	1100	nan	1015.98	809.134	6665.84	4421.69	0	0	0.00823045	0.99177	0.233196	0.469136	0.289781	0.00788752	1	0	0
0.963	1100.000	6535.92	nan	nan	4.5	1100	1100	nan	1015.96	809.145	6535.92	4421.44	0	0	0.0144033	0.985597	0.225652	0.490741	0.27572	0.00788752	1	0	0
0.964	1100.000	7074.89	nan	nan	4.5	1100	1100	nan	1015.98	809.147	7074.89	4421.31	0	0	0.0185185	0.981481	0.223594	0.487997	0.27915	0.00925926	1	0	0
0.965	1100.000	7976.2	nan	nan	4.5	1100	1100	nan	1016	809.169	7976.2	4420.62	0	0	0.0133745	0.986626	0.216735	0.481481	0.290123	0.0116598	1	0	0
0.966	1100.000	7569.61	nan	nan	4.5	1100	1100	nan	1015.99	809.157	7569.61	4420.98	0	0	0.0113169	0.988683	0.214678	0.485597	0.292867	0.00685871	1	0	0
0.967	1100.000	8933.99	nan	nan	4.5	1100	1100	nan	1016.02	809.185	8933.99	4420.09	0	0	0.0236626	0.976337	0.215364	0.489026	0.286351	0.00925926	1	0	0
0.968	1100.000	7897.17	nan	nan	4.5	1100	1100	nan	1016.02	809.147	7897.17	4421.2	0	0	0.0195473	0.980453	0.195473	0.499657	0.296639	0.00823045	1	0	0
0.969	1100.000	7196.17	nan	nan	4.5	1100	1100	nan	1015.99	809.145	7196.17	4421.34	0	0	0.0236626	0.976337	0.192044	0.502401	0.297325	0.00823045	1	0	0
0.97	1100.000	8155.52	nan	nan	4.5	1100	1100	nan	1016.01	809.161	8155.52	4420.81	0	0	0.0216049	0.978395	0.198903	0.501029	0.290809	0.00925926	1	0	0
0.971	1100.000	7673.6	nan	nan	4.5	1100	1100	nan	1016	809.151	7673.6	4421.11	0	0	0.0174897	0.98251	0.198903	0.494856	0.298011	0.00823045	1	0	0
0.972	1100.000	7566.88	nan	nan	4.5	1100	1100	nan	1016.01	809.146	7566.88	4421.25	0	0	0.0174897	0.98251	0.198903	0.506516	0.285665	0.00891632	1	0	0
0.973	1100.000	6981.82	nan	nan	4.5	1100	1100	nan	1015.98	809.143	6981.82	4421.43	0	0	0.0123457	0.987654	0.203018	0.490055	0.299383	0.00754458	1	0	0
0.974	1100.000	6291.7	nan	nan	4.5	1100	1100	nan	1015.95	809.141	6291.7	4421.56	0	0	0.00925926	0.990741	0.20096	0.496228	0.29561	0.00720165	1	0	0
0.975	1100.000	6498.43	nan	nan	4.5	1100	1100	nan	1015.96	809.145	6498.43	4421.42	0	0	0.0154321	0.984568	0.208505	0.487997	0.295953	0.00754458	1	0	0
0.976	1100.000	6855.6	nan	nan	4.5	1100	1100	nan	1015.98	809.142	6855.6	4421.45	0	0	0.0144033	0.985597	0.218793	0.478738	0.29561	0.00685871	1	0	0
0.977	1100.000	7407.42	nan	nan	4.5	1100	1100	nan	1016	809.144	7407.42	4421.34	0	0	0.0195473	0.980453	0.216735	0.484568	0.291495	0.00720165	1	0	0
0.978	1100.000	7266.95	nan	nan	4.5	1100	1100	nan	1015.98	809.152	7266.95	4421.16	0	0	0.0236626	0.976337	0.209877	0.49417	0.287723	0.00823045	1	0	0
0.979	1100.000	6074.79	nan	nan	4.5	1100	1100	nan	1015.95	809.134	6074.79	4421.77	0	0	0.00823045	0.99177	0.214678	0.493141	0.283951	0.00823045	1	0	0
0.98	1100.000	6579.06	nan	nan	4.5	1100	1100	nan	1015.96	809.147	6579.06	4421.36	0	0	0.0205761	0.979424	0.208505	0.507888	0.276063	0.00754458	1	0	0
0.981	1100.000	6309.63	nan	nan	4.5	1100	1100	nan	1015.93	809.157	6309.63	4421.15	0	0	0.0102881	0.989712	0.216049	0.476337	0.298697	0.00891632	1	0	0
0.982	1100.000	7453.75	nan	nan	4.5	1100	1100	nan	1015.97	809.168	7453.75	4420.72	0	0	0.0123457	0.987654	0.22085	0.48251	0.287037	0.00960219	1	0	0
0.983	1100.000	7302.82	nan	nan	4.5	1100	1100	nan	1015.98	809.154	7302.82	4421.09	0	0	0.0174897	0.98251	0.213992	0.485597	0.292867	0.00754458	1	0	0
0.984	1100.000	7033.01	nan	nan	4.5	1100	1100	nan	1015.97	809.152	7033.01	4421.18	0	0	0.00720165	0.992798	0.220165	0.47668	0.294239	0.00891632	1	0	0
0.985	1100.000	7011.46	nan	nan	4.5	1100	1100	nan	1015.98	809.142	7011.46	4421.44	0	0	0.0164609	0.983539	0.224966	0.481481	0.284979	0.00857339	1	0	0
0.986	1100.000	8116.3	nan	nan	4.5	1100	1100	nan	1016.02	809.155	8116.3	4420.96	0	0	0.0216049	0.978395	0.223594	0.479767	0.28738	0.00925926	1	0	0
0.987	1100.000	8191.72	nan	nan	4.5	1100	1100	nan	1016.01	809.167	8191.72	4420.66	0	0	0.0113169	0.988683	0.217421	0.490741	0.284979	0.00685871	1	0	0
0.988	1100.000	8547.15	nan	nan	4.5	1100	1100	nan	1016.02	809.169	8547.15	4420.55	0	0	0.0236626	0.976337	0.207133	0.493484	0.289095	0.0102881	1	0	0
0.989	1100.000	7905.75	nan	nan	4.5	1100	1100	nan	1016	809.164	7905.75	4420.76	0	0	0.0164609	0.983539	0.20439	0.492455	0.294582	0.00857339	1	0	0
0.99	1100.000	7564.1	nan	nan	4.5	1100	1100	nan	1015.98	809.165	7564.1	4420.77	0	0	0.0195473	0.980453	0.211248	0.48011	0.303841	0.0048011	1	0	0
0.991	1100.000	7566.75	nan	nan	4.5	1100	1100	nan	1015.98	809.164	7566.75	4420.8	0	0	0.0195473	0.980453	0.216049	0.486626	0.291495	0.0058299	1	0	0
0.992	1100.000	7780.29	nan	nan	4.5	1100	1100	nan	1015.99	809.17	7780.29	4420.64	0	0	0.0195473	0.980453	0.203704	0.496571	0.291838	0.00788752	1	0	0
0.993	1100.000	8554.62	nan	nan	4.5	1100	1100	nan	1016.02	809.17	8554.62	4420.51	0	0	0.0216049	0.978395	0.197531	0.502401	0.290809	0.00925926	1	0	0
0.994	1100.000	7269.75	nan	nan	4.5	1100	1100	nan	1015.98	809.155	7269.75	4421.06	0	0	0.0102881	0.989712	0.203704	0.504115	0.284979	0.00720165	1	0	0
0.995	1100.000	7149.2	nan	nan	4.5	1100	1100	nan	1015.96	809.165	7149.2	4420.84	0	0	0.0144033	0.985597	0.21262	0.484225	0.294925	0.00823045	1	0	0
0.996	1100.000	8138.43	nan	nan	4.5	1100	1100	nan	1016	809.174	8138.43	4420.48	0	0	0.00823045	0.99177	0.203018	0.499657	0.289438	0.00788752	1	0	0
0.997	1100.000	8113.09	nan	nan	4.5	1100	1100	nan	1016	809.171	8113.09	4420.56	0	0	0.0185185	0.981481	0.197531	0.505144	0.287037	0.0102881	1	0	0
0.998	1100.000	7771.37	nan	nan	4.5	1100	1100	nan	1016	809.16	7771.37	4420.89	0	0	0.0216049	0.978395	0.195473	0.517147	0.278121	0.00925926	1	0	0
0.999	1100.000	6629.9	nan	nan	4.5	1100	1100	nan	1015.97	809.142	6629.9	4421.48	0	0	0.0164609	0.983539	0.208505	0.499657	0.285322	0.00651578	1	0	0
1	1100.000	8040.83	nan	nan	4.5	1100	1100	nan	1016.01	809.164	8040.83	4420.73	0	0	0.0288066	0.971193	0.205761	0.508573	0.277092	0.00857339	1	0	0
